"BRWA"	"BWWA"	"GWWA"
"V801"	1	0.2941	0.513
"V802"	0	0.0894	0.5355
"V803"	0	-0.1429	0.7424
"V804"	0	0	-0.0296
"V805"	0	-0.0476	-0.0955
"V806"	0	0	0.3147
"V807"	0	-0.0256	0.1579
"V808"	-0.2069	0.088	0.2754
"V809"	0	0.4699	0
"V810"	0.3	0.1875	0.5608
"V811"	1	-0.0909	0.1367
"V812"	0	0	0.5587
"V813"	0	1	0.4209
"V814"	0	-0.0425	0.0902
"V815"	0	0	-0.0377
"V816"	0	-0.1111	0
"V817"	0	0	-0.0323
"V818"	0	0	0.6615
"V819"	0	0	0.2626
"V820"	-0.5	-0.0633	-0.3615
"V821"	0	0	0.5553
"V822"	0	0	0.1797
"V823"	0	0.2703	-0.037
"V824"	0	0	-0.0296
"V825"	0.6154	0.1474	0.111
"V826"	0.7273	0.0656	0.0923
"V827"	0	-0.0811	0.1218
"V828"	0	0	0.262
"V829"	1	-0.0556	0.1793
"V830"	0.6	0.0977	0.2836
"V831"	1	0	0.6642
"V832"	0	0	0.1346
"V833"	0	0	0.3876
"V834"	0	0	-0.023
"V835"	0	0	0.2267
"V836"	0	-0.0182	-0.1089
"V837"	0	0	0.4224
"V838"	0	0	0.4224
"V839"	0	0	0.7914
"V840"	0	0	0.5508
"V841"	1	0.2544	0.399
"V842"	1	0	0.561
"V843"	0	0	0.7967
"V844"	0	0	0.3311
"V845"	1	1	-0.0051
"V846"	0	-0.1163	0.0994
"V847"	0	0	0.466
"V848"	0	-0.0303	-0.02
"V849"	0	-0.0303	0.486
"V850"	0	0	0.6621
"V851"	-0.2727	-0.1579	-0.0829
"V852"	-0.1667	-0.0667	-0.131
"V853"	0	0	-0.037
"V854"	0	0	-0.036
"V855"	0	-0.1852	-0.1765
"V856"	0	0	-0.0141
"V857"	0	-0.0625	-0.0882
"V858"	0	0	-0.0143
"V859"	-0.0909	-0.1852	0.05
"V860"	-0.75	-0.2952	-0.2047
"V861"	0.7059	-0.1215	-0.012
"V862"	0	0	-0.0291
"V863"	1	-0.0385	-0.0048
"V864"	0	-0.0455	0.4925
"V865"	0	-0.0909	0.1213
"V866"	0	-0.1111	0.0695
"V867"	-0.0909	0	0.111
"V868"	0	0.3036	0.5107
"V869"	-0.2	-0.1887	0.1457
"V870"	0	0.1892	0.3195
"V871"	-0.2	0.2558	0.5175
"V872"	-0.3333	0.0913	-0.1091
"V873"	0	-0.12	-0.0277
"V874"	0	-0.1304	-0.0095
"V875"	0	0	-0.0222
"V876"	0	-0.2381	-0.1429
"V877"	1	0.3239	0.4671
"V878"	0.6	0.1589	0.5666
"V879"	1	0.3239	0.4675
"V880"	-0.0667	-0.0385	-0.0136
"V881"	0	-0.037	-0.0072
"V882"	0	0	-0.0222
"V883"	-0.1111	0.0323	-0.1905
"V884"	-0.1429	-0.3808	0.0129
"V885"	-0.1429	-0.1429	0.1243
"V886"	-0.0667	-0.2857	-0.0555
"V887"	0	0	0.3749
"V888"	0	0	-0.019
"V889"	0	0	0.2164
"V890"	0	-0.0588	0.1929
"V891"	0	0.6579	-0.0094
"V892"	0.3913	0.269	0.1478
"V893"	0	-0.0667	0.3003
"V894"	1	-0.05	0.2113
"V895"	0	-0.098	-0.0323
"V896"	0	0.4757	-0.0427
"V897"	-0.0667	0.1016	0.0164
"V898"	-0.0667	0.1016	0.0164
"V899"	0	0	-0.0732
"V900"	0	0	-0.0183
"V901"	-0.2308	-0.1915	-0.0015
"V902"	0	0	-0.0332
"V903"	0	0	0.462
"V904"	0	1	0
"V905"	0	1	1
"V906"	-0.3333	0.6522	0.4561
"V907"	0	0.3239	0.4474
"V908"	0	-0.0204	-0.012
"V909"	-0.1429	0.1166	0.0156
"V910"	0	0	-0.0238
"V911"	0.3333	0.0718	0.0822
"V912"	0	-0.037	0.144
"V913"	0	0.7761	0.4903
"V914"	0	0	0.4897
"V915"	0	0	0.4897
"V916"	0	0.3333	0.5676
"V917"	1	0.766	-0.0291
"V918"	0	-0.0909	0.4716
"V919"	0	0	0.6623
"V920"	0	0.3514	0.1184
"V921"	0.5897	0.2836	0.2969
"V922"	0	-0.0455	0.4825
"V923"	1	0.3455	0.424
"V924"	0	0.6575	0.6644
"V925"	0	0.2826	0.4512
"V926"	0	0	0.6537
"V927"	0	0	0.3032
"V928"	0	0	-0.0185
"V929"	0	0	0.6625
"V930"	0	1	-0.0093
"V931"	0	0	1
"V932"	0	0	-0.0345
"V933"	0	-0.0476	-0.0169
"V934"	0	-0.0435	-0.0252
"V935"	0	-0.037	-0.0261
"V936"	0	0	-0.0278
"V937"	1	0.3036	0.5842
"V938"	0	0	0.4906
"V939"	-0.25	-0.1504	-0.0261
"V940"	0	-0.1538	-0.0326
"V941"	0	-0.0625	0.0731
"V942"	0	-0.0323	-0.0076
"V943"	-0.0769	0.3491	0.3538
"V944"	0	0	-0.0166
"V945"	0	0	0.6587
"V946"	0.1923	-0.0073	0.1872
"V947"	0	0	0.4817
"V948"	0.7059	0.1732	0.2408
"V949"	1	-0.0233	-0.0112
"V950"	0	-0.0667	0.4562
"V951"	1	-0.0455	0.4066
"V952"	1	-0.2093	-0.2066
"V953"	0	-0.0182	-0.0412
"V954"	0	0	0.518
"V955"	0.5714	0.0217	0.323
"V956"	1	0.5178	0.2416
"V957"	0	0	-0.03
"V958"	0	0	-0.0408
"V959"	0	-0.0204	-0.0564
"V960"	0	-0.0189	-0.0571
"V961"	0	0	-0.028
"V962"	0	-0.0189	-0.0233
"V963"	-0.1429	-0.0769	-0.0311
"V964"	1	0	-0.0278
"V965"	0	0	0.6461
"V966"	0	0.6538	0
"V967"	1	0.5955	0.7308
"V968"	-0.4	0.1642	0.0635
"V969"	0.1429	-0.2222	0.0165
"V970"	0	0	-0.0097
"V971"	0	0	-0.0275
"V972"	0.6364	-0.2727	0.0132
"V973"	0	0	-0.0228
"V974"	0	-0.2	-0.0778
"V975"	0	0	-0.0802
"V976"	0	-0.05	-0.0267
"V977"	0	-0.0233	-0.0159
"V978"	0	-0.0204	-0.0204
"V979"	0	0.064	0.2548
"V980"	0.3913	-0.2093	0.3896
"V981"	-0.1667	-0.1111	-0.0254
"V982"	-0.1429	-0.1905	0.2429
"V983"	0	-0.0909	-0.0485
"V984"	0	-0.0222	-0.0235
"V985"	0	0	0.6618
"V986"	0	0	1
"V987"	-0.0667	-0.0385	-0.099
"V988"	0	-0.0566	0.1816
"V989"	0	0	0.4239
"V990"	0.6364	-0.0189	-0.0294
"V991"	0	-0.0667	0.6494
"V992"	-0.1429	0.6311	0.446
"V993"	0	0	0.4854
"V994"	0	0	1
"V995"	0	1	-0.0068
"V996"	0	0	-0.0201
"V997"	0	0.6582	-0.0335
"V998"	0	0	0.5596
"V999"	0	0	-0.0485
"V1000"	0	0	-0.0505
"V1001"	0	0	0.71
"V1002"	0	0	0.6504
"V1003"	0	0.6582	0.6645
"V1004"	0	0	0.6596
"V1005"	1	0	0.2188
"V1006"	0.0667	-0.1984	-0.1405
"V1007"	0	0	-0.0192
"V1008"	0	-0.0222	-0.0306
"V1009"	-0.2308	-0.2093	0.0846
"V1010"	0	0	-0.0185
"V1011"	0	-0.0435	-0.0092
"V1012"	0	0	0.319
"V1013"	0	-0.0213	-0.0137
"V1014"	-0.0667	0.0508	-0.0462
"V1015"	0.3684	-0.3585	-0.2571
"V1016"	-0.2727	-0.3	-0.0267
"V1017"	-0.1667	-0.0182	-0.0047
"V1018"	0	0	-0.0182
"V1019"	0.2727	0.2718	0.2153
"V1020"	0	1	0.3182
"V1021"	0	0.6364	-0.0443
"V1022"	0.0667	0.1416	0.272
"V1023"	0.2174	0.1016	0.2841
"V1024"	0	-0.0566	-0.0045
"V1025"	-0.0667	0.1472	-0.0616
"V1026"	0	-0.0182	-0.0092
"V1027"	-0.4545	0.0182	0.0417
"V1028"	0	-0.0182	0.1942
"V1029"	-0.1111	0.403	7e-04
"V1030"	0.3684	-0.1579	-0.0212
"V1031"	-0.2	0.2698	0.0403
"V1032"	0	0	0.2659
"V1033"	0	1	0.1726
"V1034"	0	-0.0638	0.5601
"V1035"	0	0	-0.0341
"V1036"	-1	-0.3846	-0.6556
"V1037"	0	0	-0.0467
"V1038"	0	0	0.6619
"V1039"	0	0	0.6988
"V1040"	1	0.6452	0.6619
"V1041"	1	0.3519	0.5663
"V1042"	0	1	0
"V1043"	0	0	0.6621
"V1044"	0	0.65	0.4947
"V1045"	0	1	1
"V1046"	0	1	1
"V1047"	0	1	1
"V1048"	0	0.451	0.6461
"V1049"	1	0.7719	0.5772
"V1050"	0	0	0.3182
"V1051"	-0.5135	0.3158	-0.0235
"V1052"	0	-0.0417	0.1739
"V1053"	0	0.4012	-0.0814
"V1054"	-0.0769	0.6575	0.1939
"V1055"	0	0.3554	0.3014
"V1056"	0.5172	0.1429	0.1297
"V1057"	-0.1429	0.3455	0.1763
"V1058"	0	0.2727	0.3896
"V1059"	0	0.6579	0.1931
"V1060"	0	0	-0.0192
"V1061"	0	0	-0.0204
"V1062"	0	0	-0.0103
"V1063"	0	0	0.1883
"V1064"	0	-0.0556	0.1362
"V1065"	0	0	-0.0215
"V1066"	0.4118	0	0.1922
"V1067"	0	0.24	0.2345
"V1068"	0	0	-0.0226
"V1069"	0.0625	-0.1852	-0.0226
"V1070"	0.4118	0.0323	-0.1157
"V1071"	0	0	-0.0233
"V1072"	0	0	-0.0286
"V1073"	0	0.2	-0.0825
"V1074"	0	-0.0345	-0.0237
"V1075"	-0.1429	-0.2174	0.2457
"V1076"	-0.1429	-0.3333	-0.2416
"V1077"	0	0	0.5092
"V1078"	0	0	-0.0806
"V1079"	0	-0.0435	0.7727
"V1080"	0	0	-0.0175
"V1081"	0	-0.1445	0.3017
"V1082"	-0.2	-0.12	0.2033
"V1083"	0	0	-0.0388
"V1084"	0	0	-0.0216
"V1085"	-0.2	-0.0345	0.3257
"V1086"	0	-0.0667	-0.0154
"V1087"	0	0	0.3096
"V1088"	-0.0667	-0.1111	0.33
"V1089"	0	-0.0213	-0.076
"V1090"	0	-0.1032	-0.1577
"V1091"	0	-0.0769	0.3173
"V1092"	0	-0.04	-0.0226
"V1093"	-0.0909	-0.1429	0.0132
"V1094"	0	0	-0.0233
"V1095"	0	0	-0.0492
"V1096"	0	-0.2	-0.1311
"V1097"	0	0	0.3152
"V1098"	0	0.6429	-0.0426
"V1099"	0	0.2941	-0.0108
"V1100"	0	0	0.3766
"V1101"	1	0.3333	0.5593
"V1102"	1	0.3333	0.5908
"V1103"	0	0	1
"V1104"	0	0	-0.0175
"V1105"	0	0	-0.009
"V1106"	0	0	-0.0179
"V1107"	0	0	-0.045
"V1108"	-0.5	-0.25	-0.1002
"V1109"	0	0	-0.027
"V1110"	0	0	-0.0179
"V1111"	-1	-0.625	-0.7037
"V1112"	0.7059	0.1613	0.1366
"V1113"	1	-0.013	0.152
"V1114"	0	0	0.3766
"V1115"	0	0.7805	0.4553
"V1116"	0	0	1
"V1117"	0	0	0.6623
"V1118"	0.7059	0.7383	0.6904
"V1119"	0	1	0.7709
"V1120"	0	1	0.9139
"V1121"	0	0.65	1
"V1122"	0	0	-0.0192
"V1123"	0	1	0
"V1124"	0	0	-0.0187
"V1125"	0	0	0.5888
"V1126"	0	0	0.481
"V1127"	1	1	0.6654
"V1128"	1	0.3407	0.4662
"V1129"	-0.5	-0.5789	-0.375
"V1130"	0	0	-0.0208
"V1131"	-0.3333	-0.2093	-0.0969
"V1132"	0	-0.0189	-0.037
"V1133"	0	-0.0189	-0.037
"V1134"	0	0	0.1036
"V1135"	0	0	-0.0204
"V1136"	0	0	-0.0194
"V1137"	0.2258	-0.1111	-0.0787
"V1138"	-0.1111	-0.1429	-0.0728
"V1139"	-0.3333	-0.4844	-0.2642
"V1140"	0	-0.0833	0
"V1141"	0	-0.2174	0.0201
"V1142"	0	-0.04	-0.04
"V1143"	-0.1429	-0.1818	-0.1351
"V1144"	0	-0.0323	-0.0286
"V1145"	0	0	-0.0462
"V1146"	0	0.3588	-0.023
"V1147"	-0.0667	0.4343	0.0672
"V1148"	-0.2308	-0.1739	0.1726
"V1149"	0	0.0508	-0.101
"V1150"	0	0	-0.0138
"V1151"	0	-0.0667	-0.1532
"V1152"	0	-0.0345	-0.0084
"V1153"	0	0	-0.04
"V1154"	-0.1429	-0.2273	0.2115
"V1155"	0	-0.1667	-0.0358
"V1156"	0	1	0.4832
"V1157"	-0.3333	-0.1661	0.1065
"V1158"	0	0	1
"V1159"	1	0	0.7413
"V1160"	0	0	-0.0323
"V1161"	-0.0667	-0.0182	0.3191
"V1162"	0	-0.0566	-0.028
"V1163"	0	0	0.4851
"V1164"	0.3514	-0.3171	-0.1349
"V1165"	-0.3333	-0.1765	-0.2171
"V1166"	-1	-0.3333	-0.3393
"V1167"	-0.5	-0.1429	0.0474
"V1168"	-0.3333	-0.1429	0.0474
"V1169"	0	0	-0.0159
"V1170"	0	0	-0.0407
"V1171"	-0.1429	0	-0.0952
"V1172"	-0.0667	0.2703	0.0268
"V1173"	0	-0.0182	0.0386
"V1174"	0	-0.04	-0.0222
"V1175"	0	-0.0588	0.1942
"V1176"	0	0	-0.0228
"V1177"	0	-0.0182	-0.0228
"V1178"	0	-0.0385	-0.0183
"V1179"	0.0588	-0.098	0.0672
"V1180"	0.6364	-0.0182	0.1436
"V1181"	0	-0.0182	-0.0323
"V1182"	0	0	0.7958
"V1183"	1	0.0495	0.4581
"V1184"	1	0.1414	0.4779
"V1185"	0	-0.0303	0.478
"V1186"	0	0	0.3858
"V1187"	0	-0.0182	-0.0228
"V1188"	-0.0667	-0.087	0.1565
"V1189"	-0.1429	0.0789	-0.101
"V1190"	-0.1111	-0.0586	-0.0144
"V1191"	0	0	0.1066
"V1192"	1	0	0.4909
"V1193"	0	0	-0.0294
"V1194"	1	0.6452	0.4645
"V1195"	1	0.7692	0.4652
"V1196"	1	0.4583	0.5074
"V1197"	0	0	1
"V1198"	0	1	0.9012
"V1199"	0	0	0.4692
"V1200"	0	0	-0.027
"V1201"	0	0	0.7952
"V1202"	-0.25	0.4146	-0.0191
"V1203"	0	0.6486	-0.0303
"V1204"	-0.1429	0	-0.0147
"V1205"	-0.1111	0	-0.0145
"V1206"	0	0	0.6562
"V1207"	0	-0.2	0.0381
"V1208"	0	1	0.3839
"V1209"	0	0.4545	0.7249
"V1210"	0	-0.0417	0.3895
"V1211"	0	0	-0.0326
"V1212"	0	-0.0182	-0.0323
"V1213"	0	0	-0.0228
"V1214"	0	-0.0182	0.1061
"V1215"	0	-0.037	-0.0182
"V1216"	0	0	-0.0137
"V1217"	0	0	-0.0207
"V1218"	0	-0.04	-0.0183
"V1219"	0	0	-0.0278
"V1220"	0	0	-0.0732
"V1221"	0	-0.0182	0.3756
"V1222"	0	0	-0.0217
"V1223"	-0.1429	-0.2381	-0.1702
"V1224"	0	0	0.6619
"V1225"	-0.4286	-0.0476	-0.1635
"V1226"	0	-0.0204	-0.0275
"V1227"	0	-0.0588	-0.0673
"V1228"	0	0	0.6639
"V1229"	0	0.4737	-0.0237
"V1230"	0	0	-0.0235
"V1231"	0	0.3534	-0.1158
"V1232"	-0.3333	-0.4286	-0.4857
"V1233"	0	0.3491	0.227
"V1234"	0	0.4737	0.6645
"V1235"	0.6154	0.3407	0.1886
"V1236"	0	-0.0833	0.2647
"V1237"	-0.1667	-0.0833	0.3144
"V1238"	-0.6667	0.0079	-0.1579
"V1239"	0	-0.1852	-0.0633
"V1240"	0	-0.3333	-0.1875
"V1241"	-0.1429	0	-0.0727
"V1242"	0	0	0.2494
"V1243"	0	-0.0345	0.3818
"V1244"	0.1429	-0.1304	-0.2728
"V1245"	0	-0.037	0.1653
"V1246"	0	0	-0.0286
"V1247"	-0.2	0.52	0.297
"V1248"	0	-0.0769	0.0983
"V1249"	0	-0.0345	0
"V1250"	0	0	0.3785
"V1251"	0	0.2105	0.1902
"V1252"	0	0	-0.0297
"V1253"	0	-0.0196	-0.0115
"V1254"	0	0	-0.0286
"V1255"	1	0	0.0769
"V1256"	-0.1111	0.0659	-0.1436
"V1257"	-0.5556	0.088	0.0144
"V1258"	0	-0.0256	0.4796
"V1259"	0	-0.0455	-0.012
"V1260"	-0.6	-0.3084	-0.3017
"V1261"	0.6364	0.6582	-0.0431
"V1262"	0	0	0.2994
"V1263"	0	0.5078	0.666
"V1264"	-0.1111	-0.3165	-0.0297
"V1265"	0	-0.0189	-0.0693
"V1266"	0	-0.08	-0.0955
"V1267"	0	-0.0638	-0.0255
"V1268"	0	-0.04	-0.0739
"V1269"	0	-0.0233	-0.0378
"V1270"	-0.0909	-0.0769	-0.0829
"V1271"	0	-0.0698	-0.0319
"V1272"	0	0	0.4935
"V1273"	0.5	0.0426	0.0938
"V1274"	0	-0.0667	-0.06
"V1275"	-0.5	0.3275	0.4053
"V1276"	0.7407	0.2754	0.1301
"V1277"	0	0	-0.0481
"V1278"	0	0	-0.0185
"V1279"	0	0.4747	0.4695
"V1280"	1	-0.0385	0.0739
"V1281"	0	0	0.5606
"V1282"	0	-0.0769	-0.0374
"V1283"	0	0	0.3191
"V1284"	-0.0667	0	-0.0228
"V1285"	-0.1429	-0.0566	-0.0436
"V1286"	0	0	-0.037
"V1287"	0	0	0.388
"V1288"	0	0	0.6583
"V1289"	-0.1111	-0.05	0.289
"V1290"	0	0	-0.023
"V1291"	1	0.3407	0.131
"V1292"	0	-0.0204	-0.0387
"V1293"	0	0	0.2638
"V1294"	-0.4286	-0.3529	-0.2634
"V1295"	-0.4286	-0.375	-0.2444
"V1296"	0.2174	-0.2195	-0.1685
"V1297"	-0.3333	0.1525	-0.0856
"V1298"	0	-0.2381	0.0463
"V1299"	0	0.1844	-0.0259
"V1300"	0.4074	0.064	0.3203
"V1301"	-0.0667	0	0.2904
"V1302"	0	0	0.6592
"V1303"	1	0	0.4224
"V1304"	0.3333	0.4468	0.654
"V1305"	0	0.5849	0.4545
"V1306"	0	0	0.7952
"V1307"	0	0	0.57
"V1308"	0	0	0.4906
"V1309"	0	0	0.212
"V1310"	1	1	0.6622
"V1311"	0.7059	0.0625	0.5304
"V1312"	0.6154	0.0495	0.3486
"V1313"	0.6154	0.0495	0.3538
"V1314"	0	0	0.7385
"V1315"	1	0.7719	0.3117
"V1316"	0	-0.0667	-0.0095
"V1317"	0	0.4545	0.7938
"V1318"	-0.1429	-0.1546	-0.0656
"V1319"	-0.0667	-0.1556	0.0782
"V1320"	0	0.8595	0.6423
"V1321"	1	0.4603	0.6618
"V1322"	0	0	0.2267
"V1323"	0	0	-0.0725
"V1324"	0	-0.037	-0.0323
"V1325"	-0.7778	-0.1803	-0.0342
"V1326"	0	-0.0769	-0.0323
"V1327"	0	0	-0.0332
"V1328"	0	0.0204	-0.0847
"V1329"	0	-0.0222	-0.0154
"V1330"	0	-0.1818	0.0349
"V1331"	0	-0.1915	-0.0194
"V1332"	-0.1429	-0.0769	-0.098
"V1333"	0	-0.0244	0.2186
"V1334"	-0.0909	0	-0.0133
"V1335"	0	-0.037	-0.0138
"V1336"	-0.0667	0.0442	0.0667
"V1337"	-1	-0.0435	-0.2641
"V1338"	0	0	0.1552
"V1339"	0	-0.0222	-0.0309
"V1340"	0	-0.0222	-0.0595
"V1341"	-0.1111	-0.0625	0.0217
"V1342"	0	-0.0556	-0.0759
"V1343"	0	0.2727	-0.0718
"V1344"	0.75	-0.12	-0.0722
"V1345"	0	0	0.3191
"V1346"	0	0	-0.023
"V1347"	0	0.3588	0.2668
"V1348"	0	-0.0189	-0.023
"V1349"	0	0	-0.0252
"V1350"	0	-0.0345	-0.0236
"V1351"	0	0	-0.0508
"V1352"	0	-0.1304	-0.0176
"V1353"	-0.1667	-0.2105	-0.0406
"V1354"	-0.0769	-0.0233	-0.0601
"V1355"	0	0.0079	0.1835
"V1356"	0	-0.0303	0.513
"V1357"	0	-0.1176	0.4146
"V1358"	0	-0.0182	-0.0228
"V1359"	-0.1429	-0.0566	-0.1487
"V1360"	-0.2308	0	0.1389
"V1361"	0.3	-0.3571	-0.036
"V1362"	0	-0.0566	-0.0185
"V1363"	0	-0.0182	-0.0233
"V1364"	0.5429	-0.4627	-0.0041
"V1365"	0.4074	-0.098	0.0907
"V1366"	0	0	-0.0244
"V1367"	0	0	-0.0081
"V1368"	0	0	-0.0345
"V1369"	0	0	-0.0364
"V1370"	0	-0.1111	-0.0796
"V1371"	0	0	-0.0167
"V1372"	-0.1667	-0.4375	-0.0699
"V1373"	-0.0769	-0.1111	-0.0048
"V1374"	0	0	0.2645
"V1375"	0	0	-0.0087
"V1376"	0	-0.0667	-0.0328
"V1377"	-1	-0.1445	-0.271
"V1378"	0	0	-0.0229
"V1379"	0	0	-0.0274
"V1380"	0	-0.1351	-0.035
"V1381"	0	-0.0244	-0.0204
"V1382"	0	0.6545	0.3582
"V1383"	0	1	0.4908
"V1384"	0	-0.027	-0.011
"V1385"	-0.1429	-0.2655	0.4097
"V1386"	0	-0.0526	0.2623
"V1387"	0.3913	-0.0244	0.1557
"V1388"	-0.0769	-0.0556	-0.0055
"V1389"	0	0	0.316
"V1390"	0	0	-0.033
"V1391"	0	0	-0.0115
"V1392"	0	0.4343	-0.023
"V1393"	0	0	-0.0237
"V1394"	0	0	-0.0341
"V1395"	1	0.4737	-0.049
"V1396"	0	0.6531	-0.0444
"V1397"	0	-0.027	-0.0164
"V1398"	0	0.1509	0.0779
"V1399"	0	0	-0.0449
"V1400"	0	0	-0.0186
"V1401"	-0.0909	0.0526	-0.151
"V1402"	0	-0.0323	0.0255
"V1403"	0	-0.0667	-0.0738
"V1404"	-0.4286	-0.0244	-0.2107
"V1405"	0	-0.0968	-0.0256
"V1406"	0	-0.2	-0.2632
"V1407"	0	-0.0233	0.0799
"V1408"	0	0.1141	-0.0941
"V1409"	0	0.6562	-0.0164
"V1410"	0	0.2542	-0.0964
"V1411"	0	0.2542	-0.0941
"V1412"	0	-0.037	-0.0408
"V1413"	0	-0.1111	-0.1485
"V1414"	0	0	-0.0345
"V1415"	0	-0.037	0.1942
"V1416"	-0.0909	-0.0678	-0.1381
"V1417"	0	-0.0213	-0.0246
"V1418"	0	-0.0222	-0.0246
"V1419"	0	0	-0.0204
"V1420"	0	-0.0345	-0.1089
"V1421"	0	-0.0345	-0.0693
"V1422"	0	0	-0.0707
"V1423"	0	0	-0.0309
"V1424"	0	0	-0.0309
"V1425"	0	0	-0.0316
"V1426"	0	-0.0345	-0.0465
"V1427"	-0.0667	-0.0182	0.2362
"V1428"	0	-0.0189	-0.0136
"V1429"	0	-0.0769	-0.0323
"V1430"	0	-0.037	-0.0182
"V1431"	-0.2308	-0.0612	-0.0784
"V1432"	-0.2308	0.0983	-0.0049
"V1433"	0	-0.037	0.226
"V1434"	0.5897	0.0182	0.1552
"V1435"	0	0	0.319
"V1436"	1	0.2045	0.0897
"V1437"	1	0.2045	0.0897
"V1438"	0	0.1875	0.4859
"V1439"	0	0	-0.044
"V1440"	0.7273	0.7241	0.1266
"V1441"	0	0	-0.0323
"V1442"	0	-0.1364	0.1616
"V1443"	0	0	0.3154
"V1444"	0	0	0.3876
"V1445"	1	0.6	0.5497
"V1446"	0	0.6364	0.6329
"V1447"	0	0	0.3182
"V1448"	-0.2727	0.064	-0.0636
"V1449"	0	-0.0196	-0.0237
"V1450"	0	-0.04	-0.0148
"V1451"	0	0	0.3177
"V1452"	0	0.3514	0.2397
"V1453"	1	-0.0698	0.4829
"V1454"	0	-0.0769	0.4282
"V1455"	0	1	0.1107
"V1456"	-0.0909	0.403	0.2745
"V1457"	-0.0909	0.403	0.2526
"V1458"	0	0	0.2863
"V1459"	0	-0.0189	-0.0439
"V1460"	0	-0.0566	-0.0531
"V1461"	0	0.234	0.0057
"V1462"	0	0	-0.0267
"V1463"	-0.0769	0	-0.0146
"V1464"	0	-0.1667	-0.0228
"V1465"	-0.0667	0	-0.0323
"V1466"	0	0	-0.0323
"V1467"	0	-0.0769	-0.0516
"V1468"	-0.0667	0	-0.0182
"V1469"	0	-0.102	-0.0637
"V1470"	-0.0667	0	-0.0136
"V1471"	-1	-0.7692	-0.4678
"V1472"	-0.4483	-0.7692	-0.4765
"V1473"	-0.3333	-0.1917	-0.2122
"V1474"	0	-0.0196	-0.0294
"V1475"	0	-0.0196	-0.0141
"V1476"	0	-0.0204	-0.0392
"V1477"	0	0	-0.0199
"V1478"	0	-0.0526	-0.0759
"V1479"	0	0	-0.035
"V1480"	0	-0.1351	0.0795
"V1481"	-0.1429	-0.2821	0.0053
"V1482"	0	0	0.1926
"V1483"	0	-0.0196	-0.0142
"V1484"	0	0	0.2256
"V1485"	0	0	0.1425
"V1486"	0	-0.0385	-0.0335
"V1487"	-0.0667	0	-0.0185
"V1488"	0	0	-0.0392
"V1489"	-0.1111	-0.2383	0.2865
"V1490"	0.7273	0.2836	0.422
"V1491"	0	0	-0.0658
"V1492"	0.2174	-0.1429	-0.0779
"V1493"	-0.3333	0.0455	-0.1729
"V1494"	0	-0.0256	-0.1541
"V1495"	0	0	-0.0327
"V1496"	0	-0.0566	0.1411
"V1497"	0	0	-0.0319
"V1498"	0	0.121	-0.037
"V1499"	0.1923	-0.122	-0.1049
"V1500"	-0.0769	-0.0476	0.3169
"V1501"	0	-0.037	0.3044
"V1502"	0	0	0.2529
"V1503"	0	0	-0.0175
"V1504"	0	0	0.4421
"V1505"	0	-0.0633	0.3968
"V1506"	0	0	0.2241
"V1507"	0	-0.087	0.1134
"V1508"	0	-0.0526	-0.0108
"V1509"	0	-0.0909	-0.087
"V1510"	0	-0.0435	0
"V1511"	0	0	-0.0337
"V1512"	0	-0.0385	-0.0185
"V1513"	0	0	-0.023
"V1514"	0	0.6557	-0.0426
"V1515"	0	-0.0476	-0.0173
"V1516"	0	0	0.3876
"V1517"	-0.1429	-0.0698	0.4697
"V1518"	-1	0.1282	-0.1783
"V1519"	0	-0.1333	0.6556
"V1520"	1	0.3289	0.6112
"V1521"	0	1	1
"V1522"	0	0	-0.0173
"V1523"	0	0	0.2201
"V1524"	1	0	-0.0115
"V1525"	0	0	0.6582
"V1526"	0	0	0.3184
"V1527"	0	0	0.3147
"V1528"	0	0	0.3875
"V1529"	0	-0.0566	-0.0136
"V1530"	0	0	0.7391
"V1531"	0	0	0.257
"V1532"	0	0.6364	0.4915
"V1533"	0	0	0.4913
"V1534"	-0.0909	0.0933	0.4877
"V1535"	1	0.1474	0.2152
"V1536"	0	0	0.2553
"V1537"	-0.0909	-0.1064	-0.1443
"V1538"	0	0	-0.0411
"V1539"	-0.2069	-0.2486	0.0803
"V1540"	0	0	-0.0323
"V1541"	0	0	0.3165
"V1542"	0	0	0.1598
"V1543"	0	-0.0698	-0.0645
"V1544"	0	0	-0.036
"V1545"	0	-0.0625	-0.036
"V1546"	0	0	-0.0213
"V1547"	0	-0.0588	-0.0213
"V1548"	0	0	-0.0135
"V1549"	0	-0.0385	-0.0093
"V1550"	0	0.6582	0.3187
"V1551"	0	-0.0526	0.1636
"V1552"	0.7059	0.6471	0.7853
"V1553"	0.7407	0.4462	0.4338
"V1554"	0	0	1
"V1555"	0	-0.0182	0.6597
"V1556"	-0.1429	-0.0204	0.2462
"V1557"	0	0	0.3189
"V1558"	0	0.2703	-0.0092
"V1559"	0	-0.2273	-0.0134
"V1560"	0	-0.0196	-0.0854
"V1561"	0.6364	-0.0385	0.2419
"V1562"	0	-0.0182	-0.0235
"V1563"	0	0	-0.0237
"V1564"	0	0	-0.02
"V1565"	0	0	-0.0306
"V1566"	0	-0.04	-0.0363
"V1567"	-0.2069	-0.3333	-0.2202
"V1568"	-0.0667	-0.0698	-0.0857
"V1569"	-0.0769	-0.25	0.0738
"V1570"	0	0	-0.0303
"V1571"	0	0	0.399
"V1572"	0	0	-0.0297
"V1573"	0	0	-0.0103
